Link,Цена,Пешком до метро,Станция метро,Общая площадь,Жилая площадь,Площадь кухни,Высота потолков,Санузел,Балкон/лоджия,Ремонт,Год постройки,Строительная серия,Тип дома,Районы,Округа,В квартире есть,Залог,Срок аренды,Апартаменты,Кол-во комнат
https://www.cian.ru/rent/flat/257204026/,32000.0,10.0,Черкизовская,40.0,18.3,7.6,2.48,1.0,0.0,Косметический,1974.0,ii-68,Панельный,Преображенский район,СВАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",32000,от года,0,1
https://www.cian.ru/rent/flat/301264083/,150000.0,14.0,Спортивная,58.1,41.0,9.0,2.7,1.0,0.0,Евроремонт,1957.0,Индивидуальный проект,Кирпичный,'р-н Хамовники',ЦАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",150000,от года,0,2
https://www.cian.ru/rent/flat/300924649/,150000.0,13.0,Улица 1905 года,69.0,35.0,10.0,3.0,2.0,0.0,Дизайнерский,2018.0,Индивидуальный проект,Монолитный,'р-н Пресненский',ЦАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Интернет', 'Мебель на кухне', ""Мебель в комнатах']""]",150000,от года,0,2
https://www.cian.ru/rent/flat/293041539/,450000.0,7.0,Смоленская,200.0,151.0,20.0,2.7,3.0,1.0,Дизайнерский,2010.0,Индивидуальный проект,Монолитный,'р-н Арбат',ЦАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",450000,от года,0,2
https://www.cian.ru/rent/flat/301951602/,103600.0,17.0,Рабочий посёлок,62.0,36.0,10.0,2.7,1.0,0.0,Евроремонт,2019.0,Индивидуальный проект,Монолитный,'р-н Можайский',ЗАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",0,от года,0,2
https://www.cian.ru/rent/flat/300738067/,28000.0,13.0,Бунинская аллея,25.0,21.0,3.0,2.8,1.0,1.0,Евроремонт,2022.0,Индивидуальный проект,Блочный,Текстильщики,НАО (Новомосковский),"['Холодильник', 'Стиральная машина', 'Телевизор', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",28000,от года,0,1
https://www.cian.ru/rent/flat/302008462/,40000.0,6.0,Бабушкинская,45.0,18.0,6.0,2.64,1.0,1.0,Косметический,1971.0,II-49,Панельный,Бабушкинский район,СВАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",35000,от года,0,1
https://www.cian.ru/rent/flat/291686141/,55000.0,9.0,Петровский Парк,35.0,21.0,9.0,2.8,1.0,1.0,Евроремонт,1965.0,Индивидуальный проект,Кирпичный,Сокольники,ЦАО,"['Холодильник', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",55000,от года,0,1
https://www.cian.ru/rent/flat/302076579/,65000.0,13.0,Коньково,40.0,25.0,10.0,2.64,1.0,1.0,Евроремонт,1971.0,1-515,Панельный,Коньково,ЮЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",65000,от года,0,1
https://www.cian.ru/rent/flat/301968844/,45000.0,12.0,Ховрино,35.0,20.0,8.0,2.5,1.0,1.0,Евроремонт,1982.0,Индивидуальный проект,Кирпичный,Ховрино,САО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",45000,от года,0,1
https://www.cian.ru/rent/flat/301681276/,79000.0,17.0,Рабочий посёлок,37.4,19.0,10.0,2.65,1.0,1.0,Евроремонт,2019.0,Индивидуальный проект,Монолитный,'р-н Можайский',ЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Интернет', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",0,от года,0,1
https://www.cian.ru/rent/flat/302091753/,75000.0,4.0,Кунцевская,33.0,16.0,12.0,3.1,1.0,1.0,Евроремонт,2021.0,Индивидуальный проект,Монолитный,'р-н Можайский',ЗАО,"['Холодильник', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",75000,от года,0,1
https://www.cian.ru/rent/flat/282625143/,33000.0,14.0,Перово,38.0,21.0,9.0,2.64,1.0,0.0,Косметический,1961.0,1-515,Кирпичный,Перово,ВАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",33000,от года,0,1
https://www.cian.ru/rent/flat/300329948/,110000.0,3.0,Беговая,55.0,35.0,15.0,2.7,1.0,1.0,Евроремонт,2007.0,Индивидуальный проект,Монолитный,'р-н Хорошевский',САО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",110000,от года,0,2
https://www.cian.ru/rent/flat/301914265/,90000.0,5.0,Университет,60.0,39.0,10.0,3.2,2.0,1.0,Дизайнерский,1956.0,Индивидуальный проект,Кирпичный,Ломоносовский район,ЮЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",90000,от года,0,2
https://www.cian.ru/rent/flat/301945392/,34000.0,12.0,Бунинская аллея,36.0,21.0,15.0,2.8,1.0,1.0,Евроремонт,2022.0,Индивидуальный проект,Блочный,Ломоносовский район,ЮЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",35000,от года,0,1
https://www.cian.ru/rent/flat/301914259/,80000.0,8.0,Аэропорт,40.0,20.0,6.0,2.7,1.0,1.0,Евроремонт,1977.0,Башня Вулыха,Кирпичный,'р-н Аэропорт',САО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",80000,от года,0,1
https://www.cian.ru/rent/flat/302058258/,200000.0,4.0,Трубная,55.5,21.0,10.0,3.2,1.0,1.0,Дизайнерский,1951.0,Индивидуальный проект,Кирпичный,Тверской район,ЦАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",200000,от года,0,2
https://www.cian.ru/rent/flat/302011252/,65000.0,1.0,Профсоюзная,50.0,35.0,10.0,2.64,1.0,1.0,Евроремонт,1960.0,Индивидуальный проект,Кирпичный,Академический район,ЮЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",65000,от года,0,2
https://www.cian.ru/rent/flat/296556608/,550000.0,8.0,Новослободская,70.0,50.0,15.0,2.7,1.0,1.0,Дизайнерский,2013.0,Индивидуальный проект,Монолитно-кирпичный,'р-н Тверской',ЦАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Ванна', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",550000,от года,0,2
https://www.cian.ru/rent/flat/291385494/,75000.0,11.0,Технопарк,29.0,25.0,4.0,3.3,1.0,0.0,Дизайнерский,2022.0,Индивидуальный проект,Монолитный,Нижегородский район,ЮВАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",75000,от года,0,студия
https://www.cian.ru/rent/flat/301447045/,160000.0,5.0,Ломоносовский проспект,75.0,21.0,9.0,3.0,1.0,1.0,Дизайнерский,2006.0,Индивидуальный проект,Монолитный,'р-н Раменки',ЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', ""Мебель в комнатах']""]",160000,от года,0,2
https://www.cian.ru/rent/flat/301850088/,60000.0,5.0,Пятницкое шоссе,55.0,32.0,10.0,3.0,1.0,1.0,Дизайнерский,1992.0,П-44,Панельный,'р-н Митино',ЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Телевизор', 'Интернет', 'Мебель на кухне', ""Мебель в комнатах']""]",60000,от года,0,2
https://www.cian.ru/rent/flat/302018977/,62000.0,15.0,Профсоюзная,30.0,20.0,5.0,2.7,1.0,0.0,Евроремонт,1953.0,Индивидуальный проект,Кирпичный,Академический район,ЮЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",62000,от года,0,1
https://www.cian.ru/rent/flat/301852575/,44000.0,9.0,Моссельмаш,34.7,19.7,10.0,2.7,1.0,1.0,Евроремонт,1970.0,II-18,Блочный,'р-н Головинский',САО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",44000,от года,0,1
https://www.cian.ru/rent/flat/301542742/,122500.0,7.0,Марксистская,33.0,17.0,8.0,3.5,1.0,0.0,Дизайнерский,1914.0,Индивидуальный проект,Блочный,'р-н Таганский',ЦАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",122500,от года,0,1
https://www.cian.ru/rent/flat/302006305/,65000.0,6.0,Москва-Сити,50.0,25.0,10.0,3.0,1.0,0.0,Евроремонт,1945.0,Индивидуальный проект,Кирпичный,Пресненский район,ЦАО,"['Холодильник', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Мебель на кухне', ""Мебель в комнатах']""]",65000,от года,0,1
https://www.cian.ru/rent/flat/302127905/,37900.0,5.0,Октябрьское поле,17.0,10.0,2.0,2.85,1.0,0.0,Евроремонт,1951.0,Индивидуальный проект,Кирпичный,Покровское-Стрешнево,ЗАО,"['Холодильник', 'Стиральная машина', 'Кондиционер', 'Интернет', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",37900,от года,0,студия
https://www.cian.ru/rent/flat/301707797/,76200.0,10.0,Бибирево,53.1,31.8,9.0,2.6,1.0,1.0,Евроремонт,1984.0,П-3,Панельный,'р-н Алтуфьевский',ВАО,"['Холодильник', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",0,от года,0,2
https://www.cian.ru/rent/flat/300213611/,55000.0,10.0,Войковская,31.0,16.0,7.0,2.8,1.0,1.0,Косметический,1961.0,Индивидуальный проект,Кирпичный,Савеловский район,САО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",55000,от года,0,1
https://www.cian.ru/rent/flat/302013708/,70000.0,8.0,Серпуховская,40.0,21.0,9.0,2.8,1.0,1.0,Дизайнерский,2006.0,Индивидуальный проект,Монолитно-кирпичный,'р-н Замоскворечье',ЦАО,"['Холодильник', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",70000,от года,0,1
https://www.cian.ru/rent/flat/301848642/,60000.0,8.0,Алексеевская,56.0,37.0,8.5,3.0,1.0,0.0,Косметический,1958.0,Индивидуальный проект,Кирпичный,Алексеевский район,СВАО,"['Холодильник', 'Стиральная машина', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",30000,от года,0,2
https://www.cian.ru/rent/flat/301706310/,40000.0,7.0,Бунинская аллея,34.0,16.0,9.0,2.4,1.0,0.0,Евроремонт,2020.0,Индивидуальный проект,Панельный,Ломоносовский район,ЮЗАО,"['Холодильник', 'Интернет', 'Ванна', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",0,от года,0,1
https://www.cian.ru/rent/flat/301386764/,45000.0,14.0,Тушинская,36.0,21.0,9.0,3.0,1.0,1.0,Евроремонт,1958.0,Индивидуальный проект,Кирпичный,Тушинский район,СЗАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",45000,от года,0,1
https://www.cian.ru/rent/flat/301895285/,80000.0,7.0,Красные ворота,40.0,21.0,9.0,2.7,1.0,1.0,Евроремонт,1969.0,Индивидуальный проект,Кирпичный,'р-н Красносельский',ЦАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Интернет', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",80000,от года,0,1
https://www.cian.ru/rent/flat/301868121/,45000.0,16.0,Октябрьское поле,47.5,20.0,9.0,2.7,1.0,1.0,Косметический,1985.0,Индивидуальный проект,Кирпичный,Покровское-Стрешнево,ЗАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",45000,от года,0,1
https://www.cian.ru/rent/flat/302112380/,55000.0,10.0,Стахановская,35.0,20.0,7.0,2.7,1.0,1.0,Евроремонт,1960.0,Индивидуальный проект,Кирпичный,Некрасовка,ЮАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",38000,от года,0,1
https://www.cian.ru/rent/flat/298620632/,110000.0,3.0,Беговая,55.0,21.0,10.0,2.7,1.0,1.0,Дизайнерский,2007.0,Индивидуальный проект,Монолитный,'р-н Хорошевский',САО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Телевизор', 'Интернет', 'Мебель на кухне', ""Мебель в комнатах']""]",110000,от года,0,2
https://www.cian.ru/rent/flat/302021698/,45000.0,8.0,Рассказовка,38.5,18.0,9.0,2.6,1.0,1.0,Евроремонт,2017.0,П-111М,Панельный,Сосенское,НАО (Новомосковский),"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",45000,от года,0,1
https://www.cian.ru/rent/flat/302055377/,100000.0,2.0,Шелепиха,50.0,20.0,12.0,3.0,1.0,1.0,Евроремонт,2019.0,Индивидуальный проект,Монолитный,Красносельский район,ЦАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",100000,от года,0,2
https://www.cian.ru/rent/flat/301960967/,60000.0,13.0,Перово,61.0,45.0,9.0,3.5,1.0,1.0,Дизайнерский,1956.0,Индивидуальный проект,Кирпичный,Перово,ВАО,"['Холодильник', 'Стиральная машина', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",60000,от года,0,2
https://www.cian.ru/rent/flat/301061437/,110000.0,10.0,Новаторская,65.0,48.0,12.0,2.8,1.0,1.0,Евроремонт,2008.0,Индивидуальный проект,Монолитный,Красносельский район,ЦАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",110000,от года,0,2
https://www.cian.ru/rent/flat/302040129/,35000.0,5.0,Бунинская аллея,23.3,12.1,4.0,2.55,1.0,0.0,Косметический,2017.0,Индивидуальный проект,Панельный,Хорошёвский район,НАО (Новомосковский),"['Холодильник', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",35000,от года,0,1
https://www.cian.ru/rent/flat/302167925/,75000.0,10.0,Университет,68.0,21.0,9.0,3.0,1.0,1.0,Евроремонт,1957.0,Индивидуальный проект,Кирпичный,Ломоносовский район,ЮЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",75000,от года,0,2
https://www.cian.ru/rent/flat/300287191/,40000.0,14.0,Водный стадион,45.0,22.0,10.0,2.7,1.0,1.0,Косметический,1967.0,II-18,Блочный,Беговой район,САО,"['Холодильник', 'Стиральная машина', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",40000,от года,0,2
https://www.cian.ru/rent/flat/301972225/,65000.0,20.0,Поклонная,35.0,20.0,10.0,2.64,1.0,1.0,Косметический,1965.0,II-18,Блочный,Фили-Давыдково,ЗАО,"['Холодильник', 'Стиральная машина', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",60000,от года,0,1
https://www.cian.ru/rent/flat/302077358/,70000.0,8.0,Нижегородская,50.0,36.0,10.0,2.7,1.0,0.0,Евроремонт,2019.0,Индивидуальный проект,Монолитный,Южнопортовый район,ЮВАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",50000,от года,0,2
https://www.cian.ru/rent/flat/301181024/,45000.0,10.0,Волжская,30.1,18.6,5.3,2.7,1.0,1.0,Евроремонт,1963.0,1-515,Панельный,Северное Бутово,ЮАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Мебель на кухне', ""Мебель в комнатах']""]",45000,от года,0,1
https://www.cian.ru/rent/flat/301927334/,45000.0,7.0,Южная,36.0,20.0,6.0,2.64,1.0,1.0,Евроремонт,1971.0,И-209А,Блочный,Южное Бутово,ЮАО,"['Холодильник', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",45000,от года,0,1
https://www.cian.ru/rent/flat/301967189/,70000.0,5.0,Полежаевская,35.0,26.0,5.0,3.0,1.0,0.0,Дизайнерский,1958.0,Индивидуальный проект,Кирпичный,Хорошёвский район,СЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",70000,от года,0,1
https://www.cian.ru/rent/flat/301124293/,110000.0,14.0,Шелепиха,30.0,21.0,9.0,2.7,1.0,0.0,Дизайнерский,2023.0,Индивидуальный проект,Монолитный,'р-н Пресненский',ЦАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Душевая кабина', ""Мебель на кухне']""]",110000,от года,0,1
https://www.cian.ru/rent/flat/301600911/,50000.0,11.0,Академическая,41.0,30.0,6.0,2.7,1.0,1.0,Косметический,1960.0,Индивидуальный проект,Кирпичный,Гагаринский,ЗАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",50000,от года,0,2
https://www.cian.ru/rent/flat/302072551/,50000.0,4.0,Нахимовский проспект,40.0,25.0,10.0,2.64,1.0,0.0,Евроремонт,2003.0,КОПЭ,Панельный,Академический район,ЮЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",50000,от года,0,1
https://www.cian.ru/rent/flat/285202081/,29999.0,10.0,Выхино,36.0,18.0,7.0,2.64,1.0,1.0,Косметический,1971.0,II-49,Панельный,Выхино-Жулебино,ЮВАО,"['Холодильник', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",0,от года,0,1
https://www.cian.ru/rent/flat/301836382/,55000.0,6.0,Говорово,34.2,18.0,6.0,2.64,1.0,0.0,Евроремонт,2018.0,Индивидуальный проект,Монолитный,'р-н Солнцево',ЗАО,"['Холодильник', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",55000,от года,0,1
https://www.cian.ru/rent/flat/301104659/,115000.0,6.0,Москва-Сити,70.0,40.0,12.0,3.2,1.0,1.0,Евроремонт,1945.0,Индивидуальный проект,Кирпичный,Пресненский район,ЦАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Душевая кабина', ""Мебель в комнатах']""]",115000,от года,0,2
https://www.cian.ru/rent/flat/301643179/,48900.0,14.0,Строгино,38.0,18.9,8.0,2.7,1.0,1.0,Евроремонт,1985.0,П-44,Монолитный,Строгино,СЗАО,"['Холодильник', 'Стиральная машина', 'Кондиционер', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",0,от года,0,1
https://www.cian.ru/rent/flat/301878301/,49000.0,12.0,Текстильщики,30.0,20.0,5.0,2.8,1.0,0.0,Евроремонт,2020.0,Индивидуальный проект,Монолитный,Текстильщики,ЮВАО,"['Холодильник', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",49000,от года,0,1
https://www.cian.ru/rent/flat/302018591/,33000.0,7.0,Бульвар Рокоссовского,32.0,19.0,6.0,2.64,1.0,1.0,Косметический,1963.0,1-515,Панельный,Измайлово,ВАО,"['Холодильник', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",33000,от года,0,1
https://www.cian.ru/rent/flat/301616203/,45000.0,5.0,Зеленоград — Крюково,67.8,28.0,12.0,2.5,1.0,0.0,Евроремонт,2020.0,Индивидуальный проект,Монолитный,'р-н Крюково',ЗелАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",0,от года,0,2
https://www.cian.ru/rent/flat/301992020/,40000.0,4.0,Щёлковская,58.0,40.0,7.0,2.64,1.0,1.0,Косметический,1970.0,1-515,Панельный,Измайлово,ВАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",0,от года,0,2
https://www.cian.ru/rent/flat/301676884/,64000.0,10.0,Пионерская,50.8,25.0,12.0,2.7,1.0,0.0,Евроремонт,2010.0,И-155,Панельный,Хорошёвский район,СЗАО,"['Холодильник', 'Стиральная машина', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",0,от года,0,1
https://www.cian.ru/rent/flat/302011428/,65000.0,10.0,Щёлковская,45.0,30.0,10.0,2.74,1.0,2.0,Дизайнерский,2004.0,П-44Т,Панельный,Измайлово,ВАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",65000,от года,0,1
https://www.cian.ru/rent/flat/302083147/,35000.0,20.0,Братиславская,35.0,20.0,10.0,2.74,1.0,1.0,Косметический,2001.0,П-44Т,Панельный,Лефортово,ЮВАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",35000,от года,0,1
https://www.cian.ru/rent/flat/301846653/,41900.0,7.0,Бунинская аллея,33.8,13.0,11.0,2.6,1.0,0.0,Евроремонт,2021.0,Индивидуальный проект,Панельный,Ломоносовский район,ЮЗАО,"['Холодильник', 'Стиральная машина', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",0,от года,0,1
https://www.cian.ru/rent/flat/302075659/,59000.0,5.0,Бульвар Рокоссовского,20.0,15.0,3.0,2.7,1.0,0.0,Дизайнерский,1958.0,Индивидуальный проект,Монолитный,Измайлово,ВАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",25000,от года,0,1
https://www.cian.ru/rent/flat/301601194/,39000.0,5.0,Бунинская аллея,44.0,28.0,10.0,2.65,1.0,1.0,Косметический,2014.0,Индивидуальный проект,Панельный,Ломоносовский район,ЮЗАО,"['Холодильник', 'Стиральная машина', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",39000,от года,0,1
https://www.cian.ru/rent/flat/301273961/,38000.0,7.0,Царицыно,58.0,36.0,10.0,2.7,1.0,1.0,Косметический,1983.0,П-44,Панельный,Царицыно,ЮАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",38000,от года,0,2
https://www.cian.ru/rent/flat/301790895/,48000.0,11.0,Строгино,35.4,10.0,18.0,2.65,1.0,0.0,Евроремонт,2021.0,Индивидуальный проект,Монолитный,'р-н Кунцево',ЗАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Ванна', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",48000,от года,0,1
https://www.cian.ru/rent/flat/300631720/,37000.0,6.0,Новогиреево,35.0,21.0,10.0,2.7,1.0,1.0,Косметический,1976.0,Индивидуальный проект,Кирпичный,Новогиреево,ВАО,"['Холодильник', 'Стиральная машина', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",37000,от года,0,1
https://www.cian.ru/rent/flat/302076101/,75000.0,10.0,Строгино,40.0,25.0,10.0,2.64,1.0,0.0,Косметический,1979.0,П-30,Панельный,Строгино,СЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",75000,от года,0,1
https://www.cian.ru/rent/flat/301755764/,115000.0,3.0,Беговая,64.0,21.0,9.0,3.0,1.0,0.0,Евроремонт,2010.0,Индивидуальный проект,Монолитный,'р-н Хорошевский',САО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",120000,от года,0,2
https://www.cian.ru/rent/flat/301221480/,60000.0,11.0,Солнцево,56.0,35.0,11.0,2.6,1.0,1.0,Евроремонт,2021.0,Индивидуальный проект,Монолитный,'р-н Солнцево',ЗАО,"['Интернет', 'Ванна', ""Мебель на кухне']""]",60000,от года,0,2
https://www.cian.ru/rent/flat/300116078/,50900.0,13.0,Алтуфьево,35.0,20.2,7.0,5.6,1.0,1.0,Евроремонт,1977.0,1-515,Панельный,'р-н Лианозово',ВАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",0,от года,0,2
